5.992646217346191406e+00
4.464457035064697266e+00
3.821294069290161133e+00
3.697170734405517578e+00
3.583818197250366211e+00
3.534793853759765625e+00
3.557015180587768555e+00
3.578882694244384766e+00
3.580621719360351562e+00
3.522206544876098633e+00
3.440386533737182617e+00
3.383348226547241211e+00
3.354647636413574219e+00
3.313586235046386719e+00
3.264327287673950195e+00
3.211457252502441406e+00
3.172161340713500977e+00
3.124942541122436523e+00
3.074054718017578125e+00
3.030948638916015625e+00
2.989224433898925781e+00
2.938318967819213867e+00
2.872451066970825195e+00
2.808423519134521484e+00
2.736253261566162109e+00
2.652120351791381836e+00
2.569097518920898438e+00
2.494496345520019531e+00
2.466456413269042969e+00
2.499938011169433594e+00
2.529230833053588867e+00
2.528289079666137695e+00
2.517104387283325195e+00
2.508614301681518555e+00
2.553267478942871094e+00
2.599823713302612305e+00
2.713950634002685547e+00
2.900997877120971680e+00
3.060694932937622070e+00
3.166926383972167969e+00
3.294394254684448242e+00
3.466237783432006836e+00
3.622490644454956055e+00
3.730448722839355469e+00
3.792203903198242188e+00
3.838869571685791016e+00
3.857779502868652344e+00
3.828048229217529297e+00
3.767037868499755859e+00
3.695656299591064453e+00
3.641649723052978516e+00
3.605930089950561523e+00
3.623299598693847656e+00
3.711085081100463867e+00
3.808441638946533203e+00
3.866465091705322266e+00
3.887587070465087891e+00
3.911380529403686523e+00
3.974768877029418945e+00
4.072891235351562500e+00
4.156541824340820312e+00
4.178403854370117188e+00
4.125497817993164062e+00
4.066139221191406250e+00
4.096817493438720703e+00
4.157095909118652344e+00
4.300594806671142578e+00
4.499625682830810547e+00
4.696378707885742188e+00
4.824322700500488281e+00
4.945323467254638672e+00
5.098196506500244141e+00
5.225262641906738281e+00
5.259316921234130859e+00
5.217308044433593750e+00
5.122691154479980469e+00
4.996429920196533203e+00
4.810904979705810547e+00
4.541810989379882812e+00
4.213156700134277344e+00
3.940537214279174805e+00
3.888103723526000977e+00
3.949825525283813477e+00
3.997503280639648438e+00
4.190591812133789062e+00
4.315137386322021484e+00
4.209384441375732422e+00
4.048924446105957031e+00
3.951097249984741211e+00
4.016083717346191406e+00
4.197424888610839844e+00
4.351078510284423828e+00
4.497496604919433594e+00
4.550796985626220703e+00
4.481562137603759766e+00
4.323896408081054688e+00
4.103848934173583984e+00
3.886067152023315430e+00
3.889015674591064453e+00
4.237341403961181641e+00
4.578538894653320312e+00
4.766314983367919922e+00
4.819504737854003906e+00
4.835555553436279297e+00
4.758224487304687500e+00
4.647906780242919922e+00
4.546875953674316406e+00
4.506136894226074219e+00
4.612437725067138672e+00
4.858473300933837891e+00
5.174139499664306641e+00
5.484799861907958984e+00
5.707356929779052734e+00
5.845699310302734375e+00
5.874625682830810547e+00
5.792647361755371094e+00
5.627192020416259766e+00
5.402679920196533203e+00
5.128857135772705078e+00
4.841815948486328125e+00
4.615344047546386719e+00
4.492146968841552734e+00
4.517595767974853516e+00
4.689159393310546875e+00
4.940168857574462891e+00
5.254960060119628906e+00
5.559475421905517578e+00
5.703246116638183594e+00
5.615057945251464844e+00
5.420149803161621094e+00
5.322102069854736328e+00
5.498493194580078125e+00
5.932793617248535156e+00
6.476417064666748047e+00
6.957227706909179688e+00
7.243702411651611328e+00
7.125952243804931641e+00
6.719536304473876953e+00
6.209997653961181641e+00
5.642050743103027344e+00
5.069319725036621094e+00
4.512240886688232422e+00
3.987272024154663086e+00
3.617240428924560547e+00
3.461522340774536133e+00
3.376410961151123047e+00
3.327673673629760742e+00
3.374284505844116211e+00
3.626520872116088867e+00
3.982568502426147461e+00
4.275908470153808594e+00
