3.829197585582733154e-01,2.603756785392761230e-01,1.074122358113527298e-02,3.333880333229899406e-03,8.043135702610015869e-02,2.507912740111351013e-02,4.508511349558830261e-02
3.125909566879272461e-01,2.321798056364059448e-01,9.622504934668540955e-03,2.807927550747990608e-03,7.961238175630569458e-02,3.439033403992652893e-02,3.805206716060638428e-02
2.840087413787841797e-01,2.151658684015274048e-01,7.318979594856500626e-03,4.130213987082242966e-03,7.709550857543945312e-02,3.726495057344436646e-02,3.251702710986137390e-02
2.662498056888580322e-01,2.037111818790435791e-01,6.696926895529031754e-03,2.324619563296437263e-03,7.608185708522796631e-02,3.415632247924804688e-02,2.532811276614665985e-02
2.506775856018066406e-01,1.869957596063613892e-01,6.564036011695861816e-03,8.997463737614452839e-04,7.789128273725509644e-02,2.988176606595516205e-02,1.783002354204654694e-02
2.407370954751968384e-01,1.671585142612457275e-01,6.044345907866954803e-03,1.771270908648148179e-04,7.407466322183609009e-02,2.551614679396152496e-02,9.081992320716381073e-03
2.342986166477203369e-01,1.445491909980773926e-01,5.854036193341016769e-03,9.683975949883460999e-04,7.012391835451126099e-02,2.220760099589824677e-02,3.045472549274563789e-03
2.264792770147323608e-01,1.280539631843566895e-01,6.601358298212289810e-03,9.961703326553106308e-04,6.909821927547454834e-02,2.185121551156044006e-02,4.623545799404382706e-03
2.183083891868591309e-01,1.168008744716644287e-01,7.120845839381217957e-03,9.156580781564116478e-04,6.796830892562866211e-02,2.144478633999824524e-02,6.488950923085212708e-03
2.113728076219558716e-01,1.078112274408340454e-01,7.751533295959234238e-03,1.169328577816486359e-03,6.777211278676986694e-02,2.144751325249671936e-02,7.165444549173116684e-03
2.069281488656997681e-01,1.014782041311264038e-01,8.273187093436717987e-03,1.459114719182252884e-03,6.784117221832275391e-02,2.194430306553840637e-02,6.971002090722322464e-03
2.041896581649780273e-01,9.815094619989395142e-02,8.559843525290489197e-03,1.289135776460170746e-03,6.790409982204437256e-02,2.217756770551204681e-02,7.015270646661520004e-03
2.028637975454330444e-01,9.723338484764099121e-02,8.660163730382919312e-03,9.079556912183761597e-04,6.740677356719970703e-02,2.272284403443336487e-02,7.350270170718431473e-03
2.026277780532836914e-01,9.739457070827484131e-02,8.452708832919597626e-03,2.769903512671589851e-04,6.665329635143280029e-02,2.362998202443122864e-02,7.740489207208156586e-03
2.032085508108139038e-01,9.811353683471679688e-02,8.277487941086292267e-03,6.166396196931600571e-04,6.585179269313812256e-02,2.477654814720153809e-02,7.974682375788688660e-03
2.039340287446975708e-01,9.864125400781631470e-02,8.212260901927947998e-03,1.212758827023208141e-03,6.451080739498138428e-02,2.601111680269241333e-02,7.957668974995613098e-03
2.063787132501602173e-01,9.903495013713836670e-02,8.091301657259464264e-03,1.819998491555452347e-03,6.348297744989395142e-02,2.711728960275650024e-02,7.789742667227983475e-03
2.093196809291839600e-01,9.946320950984954834e-02,8.021809160709381104e-03,2.387193962931632996e-03,6.212549656629562378e-02,2.817434631288051605e-02,7.530445698648691177e-03
2.130814343690872192e-01,1.000346541404724121e-01,8.026656694710254669e-03,2.797782421112060547e-03,6.062197685241699219e-02,2.891733497381210327e-02,7.439177948981523514e-03
2.173023968935012817e-01,1.007722839713096619e-01,8.112377487123012543e-03,3.152344143018126488e-03,5.879181995987892151e-02,2.960410527884960175e-02,7.643568329513072968e-03
2.224384546279907227e-01,1.026299595832824707e-01,8.250007405877113342e-03,3.431016113609075546e-03,5.639479681849479675e-02,2.998426929116249084e-02,8.216503076255321503e-03
2.276597470045089722e-01,1.059882417321205139e-01,8.400250226259231567e-03,3.488782793283462524e-03,5.328284576535224915e-02,3.008056059479713440e-02,9.003016166388988495e-03
2.336769551038742065e-01,1.107394471764564514e-01,8.724085055291652679e-03,3.379526548087596893e-03,4.893143102526664734e-02,3.005012683570384979e-02,1.037701871246099472e-02
2.404428124427795410e-01,1.173210814595222473e-01,9.034338407218456268e-03,3.201043931767344475e-03,4.371848329901695251e-02,2.974346280097961426e-02,1.244938559830188751e-02
2.484811991453170776e-01,1.251791119575500488e-01,9.228454902768135071e-03,2.945576095953583717e-03,3.724925965070724487e-02,2.922035194933414459e-02,1.527495961636304855e-02
2.580725252628326416e-01,1.343264132738113403e-01,9.444676339626312256e-03,2.693468471989035606e-03,3.018723987042903900e-02,2.794867567718029022e-02,1.863452792167663574e-02
2.700723707675933838e-01,1.432393491268157959e-01,9.574801661074161530e-03,2.427746076136827469e-03,2.352979779243469238e-02,2.628529444336891174e-02,2.227453887462615967e-02
2.837490737438201904e-01,1.517531424760818481e-01,9.488794021308422089e-03,2.220625057816505432e-03,1.903668232262134552e-02,2.459034882485866547e-02,2.565324120223522186e-02
2.975663542747497559e-01,1.593038737773895264e-01,9.162359870970249176e-03,2.048460068181157112e-03,1.826161146163940430e-02,2.348696626722812653e-02,2.835631370544433594e-02
3.096942007541656494e-01,1.649548858404159546e-01,8.555974811315536499e-03,1.989798387512564659e-03,2.062849700450897217e-02,2.335238829255104065e-02,2.999431081116199493e-02
3.174141943454742432e-01,1.678545027971267700e-01,7.658838294446468353e-03,1.938914065249264240e-03,2.431775256991386414e-02,2.422724105417728424e-02,2.980388700962066650e-02
3.204378783702850342e-01,1.663299351930618286e-01,6.427216809242963791e-03,1.863028970547020435e-03,2.919941954314708710e-02,2.550015598535537720e-02,2.782121859490871429e-02
3.179703056812286377e-01,1.593009084463119507e-01,4.883219953626394272e-03,1.915937056764960289e-03,3.586645051836967468e-02,2.650935016572475433e-02,2.441527135670185089e-02
3.126270473003387451e-01,1.530853360891342163e-01,3.322201780974864960e-03,2.098463941365480423e-03,4.299781844019889832e-02,2.676308155059814453e-02,2.064565382897853851e-02
3.030589818954467773e-01,1.490717530250549316e-01,2.499843016266822815e-03,2.420937409624457359e-03,4.972554370760917664e-02,2.610325254499912262e-02,1.895412243902683258e-02
2.914308309555053711e-01,1.489414721727371216e-01,2.334873890504240990e-03,2.918846206739544868e-03,5.369747430086135864e-02,2.492746524512767792e-02,2.171435579657554626e-02
2.806284725666046143e-01,1.505054533481597900e-01,2.650878624990582466e-03,3.269161330536007881e-03,5.553711205720901489e-02,2.392635494470596313e-02,2.767745777964591980e-02
