4.201437830924987793e-01,1.358240544795989990e-01,9.455970488488674164e-03,3.262598533183336258e-03,8.372592180967330933e-02,7.438362389802932739e-02,2.415991388261318207e-02
3.968266248703002930e-01,1.102868989109992981e-01,8.113279938697814941e-03,6.460472475737333298e-03,7.418663799762725830e-02,7.000299543142318726e-02,1.970104128122329712e-02
3.780534267425537109e-01,8.785367012023925781e-02,7.245291024446487427e-03,7.293956819921731949e-03,6.833052635192871094e-02,6.396929919719696045e-02,1.954414881765842438e-02
3.672043085098266602e-01,6.755262613296508789e-02,6.268728524446487427e-03,5.899799522012472153e-03,6.300090253353118896e-02,5.502071231603622437e-02,2.314461581408977509e-02
3.622008264064788818e-01,5.001606792211532593e-02,5.296290386468172073e-03,5.089320242404937744e-03,5.687324330210685730e-02,4.666372388601303101e-02,2.591025456786155701e-02
3.632476627826690674e-01,3.703668341040611267e-02,4.991544876247644424e-03,5.110623314976692200e-03,4.951925948262214661e-02,3.836935013532638550e-02,2.550205402076244354e-02
3.637675344944000244e-01,2.950669638812541962e-02,4.918744321912527084e-03,5.107067059725522995e-03,4.363299906253814697e-02,3.058849461376667023e-02,2.430817484855651855e-02
3.626483082771301270e-01,2.685810253024101257e-02,4.751512780785560608e-03,5.055252928286790848e-03,3.968663513660430908e-02,2.421465143561363220e-02,2.367192134261131287e-02
3.618858754634857178e-01,2.693411149084568024e-02,4.667406436055898666e-03,5.103767383843660355e-03,3.737204894423484802e-02,1.947745494544506073e-02,2.300248108804225922e-02
3.625277280807495117e-01,2.834917232394218445e-02,4.687230568379163742e-03,5.224516149610280991e-03,3.563315793871879578e-02,1.585625112056732178e-02,2.205694466829299927e-02
3.632694482803344727e-01,3.100530058145523071e-02,4.595041275024414062e-03,5.283368751406669617e-03,3.411107882857322693e-02,1.348798628896474838e-02,2.078746259212493896e-02
3.630457222461700439e-01,3.442738950252532959e-02,4.537924192845821381e-03,5.325583741068840027e-03,3.277055919170379639e-02,1.201040297746658325e-02,1.948280818760395050e-02
